MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.01172	s	10/19/2023 3:16:12 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
163.37012	13.636145	2449.0547
163.46973	13.641153	2449.1423
163.56934	13.652462	2449.2798
163.66895	13.66032	2448.7539
163.76855	13.667133	2449.2158
163.86816	13.676638	2449.5779
163.96777	13.682481	2449.1367
164.06738	13.692366	2449.8926
164.16699	13.700854	2448.7871
164.2666	13.708323	2449.1638
164.36621	13.715562	2448.7632
164.46582	13.724479	2450.0479
164.56543	13.733062	2449.2319
164.66504	13.740171	2449.782
164.76465	13.749281	2449.594
164.86426	13.758361	2449.6892
164.96387	13.766443	2449.9275
165.06348	13.774397	2449.7024
165.16309	13.782341	2450.2756
165.2627	13.791371	2449.9746
165.3623	13.798787	2449.9094
165.46191	13.806301	2449.9448
165.56152	13.814612	2450.1638
165.66113	13.823585	2450.0107
165.76074	13.831352	2450.1655
165.86035	13.839199	2450.2256
165.95996	13.847921	2450.1855
166.05957	13.857978	2450.3054
166.15918	13.864959	2450.3481
166.25879	13.873184	2450.083
166.3584	13.881072	2450.613
166.45801	13.88912	2450.3467
166.55762	13.898735	2450.5559
166.65723	13.905471	2450.4883
166.75684	13.913888	2451.5706
166.85645	13.922598	2451.0823
166.95605	13.930758	2451.9583
167.05566	13.940717	2451.3718
167.15527	13.949583	2451.1213
167.25488	13.95747	2450.9016
167.35449	13.964401	2451.5835
167.4541	13.973431	2451.2122
167.55371	13.981386	2451.2109
167.65332	13.989841	2451.6838
167.75293	13.997113	2451.3652
167.85254	14.006674	2451.3823
167.95215	14.015436	2450.9612
168.05176	14.022517	2451.3943
168.15137	14.032247	2451.729
168.25098	14.039567	2451.7947
168.35059	14.047419	2451.6238
168.4502	14.055546	2452.49
168.5498	14.064172	2451.3071
168.64941	14.073278	2451.8557
168.74902	14.080913	2451.6536
168.84863	14.088408	2451.4604
168.94824	14.097399	2452.0322
169.04785	14.103858	2451.4634
169.14746	14.112103	2452.0596
169.24707	14.121678	2451.9099
169.34668	14.130142	2451.6799
169.44629	14.138135	2451.5498
169.5459	14.147426	2452.0493
169.64551	14.155473	2452.3879
169.74512	14.161853	2451.9771
169.84473	14.171726	2452.0164
169.94434	14.179544	2452.3818
170.04395	14.188201	2452.5952
170.14355	14.195918	2452.7649
170.24316	14.204155	2452.2844
170.34277	14.21215	2452.2029
170.44238	14.22114	2452.1685
170.54199	14.229834	2453.1899
170.6416	14.237019	2452.8352
170.74121	14.245514	2452.854
170.84082	14.253911	2452.3708
170.94043	14.263084	2452.9885
171.04004	14.270523	2453.1924
171.13965	14.280397	2452.7964
171.23926	14.28661	2453.0823
171.33887	14.295876	2453.7961
171.43848	14.302579	2452.8428
171.53809	14.312494	2453.0898
171.6377	14.321668	2453.1226
171.7373	14.329053	2453.1226
171.83691	14.336407	2453.3687
171.93652	14.345461	2452.4829
172.03613	14.353775	2454.3574
172.13574	14.362759	2453.2578
172.23535	14.370215	2453.6055
172.33496	14.3796	2453.9973
172.43457	14.387659	2453.4321
172.53418	14.396317	2453.3967
172.63379	14.40436	2453.4995
172.7334	14.41219	2453.4441
172.83301	14.420122	2453.4351
172.93262	14.428879	2453.3521
173.03223	14.437458	2453.709
173.13184	14.44491	2453.1516
173.23145	14.452806	2453.9834
173.33105	14.461604	2453.8865
173.43066	14.469293	2454.0203
173.53027	14.478967	2454.4795
173.62988	14.487466	2454.6995
173.72949	14.494856	2453.8577
173.8291	14.503473	2453.2749
173.92871	14.512974	2453.6931
174.02832	14.51977	2454.1814
174.12793	14.527901	2454.6846
174.22754	14.537879	2454.8542
174.32715	14.54446	2454.6753
174.42676	14.554814	2454.2583
174.52637	14.562736	2454.127
174.62598	14.569267	2453.6387
174.72559	14.577876	2454.3999
174.8252	14.586917	2454.032
174.9248	14.595272	2455.1802
175.02441	14.603918	2454.8359
175.12402	14.613127	2454.3943
175.22363	14.621428	2454.501
175.32324	14.629862	2454.7822
175.42285	14.637298	2455.2703
175.52246	14.645205	2454.9155
175.62207	14.654133	2454.3906
175.72168	14.662812	2455.1011
175.82129	14.668495	2454.4446
175.9209	14.680595	2454.2158
176.02051	14.6882	2454.6047
176.12012	14.694833	2455.4863
176.21973	14.704072	2455.064
176.31934	14.713109	2454.7534
176.41895	14.720092	2454.9233
176.51855	14.72828	2455.3372
176.61816	14.737896	2454.6262
176.71777	14.744842	2455.0332
176.81738	14.753836	2454.8435
176.91699	14.761321	2454.7664
177.0166	14.770523	2454.5122
177.11621	14.778197	2454.8955
177.21582	14.786104	2454.9434
177.31543	14.795331	2454.8945
177.41504	14.803074	2454.8887
177.51465	14.809914	2454.6147
177.61426	14.817735	2455.4419
177.71387	14.826017	2455.1003
177.81348	14.836607	2455.0344
177.91309	14.844046	2455.2727
178.0127	14.852935	2455.3025
178.1123	14.861094	2455.3169
178.21191	14.86863	2455.1382
178.31152	14.877273	2455.4146
178.41113	14.886199	2455.2822
178.51074	14.892546	2455.9893
178.61035	14.903172	2455.688
178.70996	14.910525	2455.7632
178.80957	14.91925	2456.1453
178.90918	14.928186	2456.0027
179.00879	14.93352	2455.8767
179.1084	14.944707	2456.4807
179.20801	14.952585	2455.7913
179.30762	14.960479	2455.9287
179.40723	14.969303	2456.125
179.50684	14.976576	2455.6267
179.60645	14.985409	2455.9966
179.70605	14.995529	2456.1047
179.80566	15.002611	2456.4639
179.90527	15.010423	2456.6812
180.00488	15.019535	2456.615
180.10449	15.027904	2456.1956
180.2041	15.035867	2456.1602
180.30371	15.04408	2456.2739
180.40332	15.054368	2456.2251
180.50293	15.061412	2456.4236
180.60254	15.069314	2456.0845
180.70215	15.078458	2455.7019
180.80176	15.086834	2456.374
180.90137	15.094146	2456.1985
181.00098	15.10241	2456.2556
181.10059	15.110432	2456.4673
181.2002	15.118181	2456.6265
181.2998	15.128517	2456.4106
181.39941	15.136165	2456.2656
181.49902	15.144008	2456.3354
181.59863	15.152617	2456.6997
181.69824	15.160873	2455.6235
181.79785	15.167686	2456.3706
181.89746	15.176067	2456.0854
181.99707	15.184044	2455.9241
182.09668	15.193109	2456.1167
182.19629	15.201382	2456.6443
182.2959	15.207976	2456.3208
182.39551	15.216986	2456.0532
182.49512	15.225211	2457.0808
182.59473	15.233366	2456.4534
182.69434	15.241846	2456.4141
182.79395	15.249571	2456.665
182.89355	15.258702	2456.9431
182.99316	15.268114	2457.0942
183.09277	15.275852	2457.2825
183.19238	15.28268	2457.0474
183.29199	15.292286	2456.8857
183.3916	15.299603	2457.4172
183.49121	15.308152	2457.0579
183.59082	15.316408	2457.5615
183.69043	15.324104	2457.4026
183.79004	15.334184	2456.6714
183.88965	15.34166	2456.8545
183.98926	15.348376	2457.2754
184.08887	15.35815	2457.147
184.18848	15.367092	2457.3499
184.28809	15.373301	2457.0537
184.3877	15.384266	2457.5574
184.4873	15.390535	2457.3884
184.58691	15.398949	2457.3945
184.68652	15.408368	2457.0891
184.78613	15.416765	2457.6599
184.88574	15.426266	2457.5679
184.98535	15.431252	2457.2642
185.08496	15.441092	2457.5059
185.18457	15.450677	2457.2256
185.28418	15.457794	2457.3467
185.38379	15.46623	2457.5049
185.4834	15.47456	2457.3096
185.58301	15.482985	2457.3662
185.68262	15.49267	2457.3711
185.78223	15.500111	2458.1326
185.88184	15.508343	2457.9382
185.98145	15.515734	2457.9817
186.08105	15.523651	2457.2256
186.18066	15.53261	2457.4636
186.28027	15.540842	2457.5537
186.37988	15.548524	2457.5403
186.47949	15.555629	2457.5391
186.5791	15.564913	2457.9805
186.67871	15.573771	2457.7732
186.77832	15.582796	2457.7537
186.87793	15.590327	2457.5945
186.97754	15.598892	2458.3713
187.07715	15.605695	2458.0986
187.17676	15.615512	2457.9163
187.27637	15.623762	2458.2734
187.37598	15.631662	2457.6521
187.47559	15.64089	2457.8926
187.5752	15.649432	2458.1858
187.6748	15.655726	2457.8621
187.77441	15.666638	2458.2737
187.87402	15.674006	2458.3328
187.97363	15.681483	2457.9927
188.07324	15.690784	2458.3469
188.17285	15.698462	2458.2241
188.27246	15.706865	2458.0894
188.37207	15.716005	2458.4453
188.47168	15.724534	2458.4421
188.57129	15.731696	2457.7212
188.6709	15.74074	2457.6384
188.77051	15.748533	2457.9236
188.87012	15.757164	2457.585
188.96973	15.765406	2457.908
189.06934	15.774978	2458.1858
189.16895	15.782669	2457.9702
189.26855	15.789887	2458.0378
189.36816	15.798987	2457.7161
189.46777	15.806453	2458.0356
189.56738	15.814687	2457.79
189.66699	15.824422	2458.0771
189.7666	15.832048	2457.8706
189.86621	15.840059	2458.0964
189.96582	15.848003	2458.176
190.06543	15.855054	2458.136
190.16504	15.864186	2457.8613
190.26465	15.872397	2457.6125
190.36426	15.880977	2458.4771
190.46387	15.889159	2457.9824
190.56348	15.897407	2457.9253
190.66309	15.90506	2458.9172
190.7627	15.913964	2458.4314
190.8623	15.923003	2458.166
190.96191	15.929497	2458.4763
191.06152	15.940508	2458.1699
191.16113	15.946663	2458.5769
191.26074	15.956839	2458.4575
191.36035	15.964404	2458.7102
191.45996	15.972975	2458.3035
191.55957	15.980103	2458.4431
191.65918	15.990004	2458.771
191.75879	15.996691	2458.4458
191.8584	16.008135	2458.2268
191.95801	16.013424	2458.353
192.05762	16.023893	2458.6641
192.15723	16.031549	2458.0249
192.25684	16.039371	2458.2986
192.35645	16.047726	2457.7795
192.45605	16.056864	2458.446
192.55566	16.064808	2458.7161
192.65527	16.072697	2458.4509
192.75488	16.081165	2458.6421
192.85449	16.088642	2458.3621
192.9541	16.096958	2458.6416
193.05371	16.105488	2457.6587
193.15332	16.113892	2458.3667
193.25293	16.12162	2458.5039
193.35254	16.129726	2458.5352
193.45215	16.13945	2458.8977
193.55176	16.146915	2458.5369
193.65137	16.155582	2458.3296
193.75098	16.163956	2458.3523
193.85059	16.171631	2458.4641
193.9502	16.18033	2458.2561
194.0498	16.188633	2458.7009
194.14941	16.196592	2458.5415
194.24902	16.20458	2458.4907
194.34863	16.214796	2458.4878
194.44824	16.219664	2459.0327
194.54785	16.229286	2458.6421
194.64746	16.23769	2459.0779
194.74707	16.246416	2458.6501
194.84668	16.253885	2458.8992
194.94629	16.263004	2458.9268
195.0459	16.271147	2459.2288
195.14551	16.280169	2458.3528
195.24512	16.288229	2458.9526
195.34473	16.296223	2458.7053
195.44434	16.304415	2458.7429
195.54395	16.314049	2458.6162
195.64355	16.321241	2459.4182
195.74316	16.329515	2458.488
195.84277	16.337849	2458.9155
195.94238	16.345839	2459.2327
196.04199	16.356409	2459.1855
196.1416	16.36458	2458.7786
196.24121	16.372	2458.4021
196.34082	16.380379	2458.9607
196.44043	16.387611	2458.8135
196.54004	16.396967	2458.3354
196.63965	16.404474	2458.6433
196.73926	16.413334	2458.5212
196.83887	16.419941	2458.5457
196.93848	16.428778	2458.6199
197.03809	16.438103	2458.824
197.1377	16.445782	2458.6904
197.2373	16.453829	2458.9194
197.33691	16.462685	2459.1594
197.43652	16.470367	2458.8125
197.53613	16.478172	2458.5266
197.63574	16.486139	2458.3347
197.73535	16.494984	2458.8967
197.83496	16.505211	2459.0237
197.93457	16.512499	2458.7615
198.03418	16.519007	2459.03
198.13379	16.5282	2459.0076
198.2334	16.537092	2458.9607
198.33301	16.54524	2458.6055
198.43262	16.553432	2459.1143
198.53223	16.562866	2458.9722
198.63184	16.570196	2458.7915
198.73145	16.579176	2459.5068
198.83105	16.587124	2459.2988
198.93066	16.595097	2459.1614
199.03027	16.603098	2458.9048
199.12988	16.611963	2458.5559
199.22949	16.619928	2459.1533
199.3291	16.628365	2458.7148
199.42871	16.63587	2459.2021
199.52832	16.644629	2459.0315
199.62793	16.653063	2458.3887
199.72754	16.661648	2458.135
199.82715	16.668953	2458.6641
199.92676	16.678526	2458.4988
200.02637	16.685057	2458.4258
200.12598	16.694832	2458.5928
200.22559	16.702452	2458.8687
200.3252	16.710484	2458.5806
200.4248	16.720238	2458.4709
200.52441	16.728003	2458.6743
200.62402	16.73526	2458.7874
200.72363	16.743065	2458.3093
200.82324	16.752155	2458.5945
200.92285	16.760258	2459.0647
201.02246	16.769087	2458.4443
201.12207	16.776754	2459.0774
201.22168	16.78425	2458.8025
201.32129	16.792953	2458.7104
201.4209	16.801023	2458.4094
201.52051	16.809132	2458.1687
201.62012	16.817146	2459.0823
201.71973	16.825659	2458.9751
201.81934	16.835348	2458.7107
201.91895	16.843277	2458.5208
202.01855	16.851229	2459.3403
202.11816	16.859293	2458.9856
202.21777	16.868263	2459.6394
202.31738	16.875847	2458.8386
202.41699	16.88483	2458.3054
202.5166	16.892544	2458.5508
202.61621	16.901608	2458.6372
202.71582	16.909481	2459.1428
202.81543	16.919214	2458.3486
202.91504	16.92606	2458.5454
203.01465	16.934353	2459.6699
203.11426	16.943178	2458.5444
203.21387	16.951488	2459.0735
203.31348	16.960583	2458.5464
203.41309	16.967567	2458.8069
203.5127	16.976101	2458.7805
203.6123	16.984627	2458.5037
203.71191	16.993525	2458.7114
203.81152	17.001129	2458.5632
203.91113	17.010035	2458.6189
204.01074	17.01865	2458.7988

Data Acquisition						Time:	306.01172	s	10/19/2023 3:19:36 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
204.11035	17.027048	2458.2722
204.20996	17.036116	2458.5042
204.30957	17.042557	2458.897
204.40918	17.051353	2458.8179
204.50879	17.059738	2458.4458
204.6084	17.067022	2458.0757
204.70801	17.076916	2458.3386
204.80762	17.08345	2458.6902
204.90723	17.092625	2458.0815
205.00684	17.100887	2458.3892
205.10645	17.109419	2458.1255
205.20605	17.116798	2458.3745
205.30566	17.125452	2458.792
205.40527	17.13427	2458.3848
205.50488	17.142876	2458.2776
205.60449	17.150484	2458.6016
205.7041	17.159691	2458.2913
205.80371	17.166607	2458.8013
205.90332	17.176287	2457.9841
206.00293	17.183777	2458.2559
206.10254	17.19195	2458.2468
206.20215	17.201168	2458.5574
206.30176	17.208158	2458.2388
206.40137	17.216471	2458.2312
206.50098	17.224676	2458.0625
206.60059	17.233459	2457.9705
206.7002	17.242552	2458.2024
206.7998	17.25083	2458.6519
206.89941	17.258497	2458.644
206.99902	17.265457	2458.3567
207.09863	17.274555	2457.9414
207.19824	17.283398	2458.3794
207.29785	17.291744	2458.3401
207.39746	17.300724	2458.1655
207.49707	17.308973	2458.197
207.59668	17.316236	2457.9419
207.69629	17.325682	2458.5498
207.7959	17.333866	2458.396
207.89551	17.342716	2457.9519
207.99512	17.351049	2458.5222
208.09473	17.358192	2458.6289
208.19434	17.365704	2458.6467
208.29395	17.37492	2458.1387
208.39355	17.382618	2458.0984
208.49316	17.392605	2458.3809
208.59277	17.399908	2458.2048
208.69238	17.408222	2458.1621
208.79199	17.416065	2458.4536
208.8916	17.425179	2458.5498
208.99121	17.433247	2458.8669
209.09082	17.441626	2457.4973
209.19043	17.451694	2457.8179
209.29004	17.457993	2458.1484
209.38965	17.46656	2458.2383
209.48926	17.47628	2457.877
209.58887	17.483183	2457.8962
209.68848	17.491549	2458.0552
209.78809	17.501575	2457.9905
209.8877	17.508673	2457.2922
209.9873	17.516832	2458.5293
210.08691	17.524855	2458.2893
210.18652	17.532839	2457.5815
210.28613	17.542347	2458.0955
210.38574	17.550272	2457.0718
210.48535	17.557673	2457.9575
210.58496	17.566744	2458.4082
210.68457	17.574768	2457.9109
210.78418	17.582533	2457.7693
210.88379	17.591358	2457.5776
210.9834	17.598616	2458.0244
211.08301	17.608797	2457.6748
211.18262	17.617008	2457.6975
211.28223	17.623917	2457.7148
211.38184	17.632704	2457.7563
211.48145	17.641644	2457.8447
211.58105	17.650072	2457.4534
211.68066	17.657419	2457.467
211.78027	17.66588	2457.7732
211.87988	17.674271	2458.1917
211.97949	17.682957	2457.7388
212.0791	17.692581	2457.7737
212.17871	17.700363	2457.8865
212.27832	17.706717	2458.0955
212.37793	17.715506	2457.4983
212.47754	17.723501	2457.9702
212.57715	17.73102	2458.2524
212.67676	17.740656	2457.7346
212.77637	17.74942	2457.811
212.87598	17.756914	2457.3335
212.97559	17.765339	2457.6199
213.0752	17.773594	2457.5303
213.1748	17.782135	2458.1399
213.27441	17.790104	2458.0537
213.37402	17.798677	2457.7859
213.47363	17.807251	2457.4858
213.57324	17.815878	2457.5269
213.67285	17.82369	2457.5659
213.77246	17.831844	2457.2126
213.87207	17.838545	2457.0247
213.97168	17.847736	2457.6565
214.07129	17.857523	2457.1926
214.1709	17.865852	2457.7827
214.27051	17.87307	2457.0681
214.37012	17.882725	2456.9976
214.46973	17.890312	2457.6743
214.56934	17.899029	2457.5232
214.66895	17.90712	2457.3313
214.76855	17.915495	2457.3721
214.86816	17.924122	2457.22
214.96777	17.931133	2457.3159
215.06738	17.94108	2457.1367
215.16699	17.947701	2456.8621
215.2666	17.956961	2457.3347
215.36621	17.964657	2456.9854
215.46582	17.973131	2457.0149
215.56543	17.981956	2457.0229
215.66504	17.990152	2456.8499
215.76465	18.000368	2456.5188
215.86426	18.008074	2457.5908
215.96387	18.014328	2457.1113
216.06348	18.023497	2456.5212
216.16309	18.03175	2456.3838
216.2627	18.040192	2456.4602
216.3623	18.047363	2457.0789
216.46191	18.056543	2456.8833
216.56152	18.064592	2456.8259
216.66113	18.072018	2456.8076
216.76074	18.08156	2456.2888
216.86035	18.088997	2456.8303
216.95996	18.097687	2456.98
217.05957	18.10574	2457.2781
217.15918	18.114691	2457.2439
217.25879	18.12228	2457.0063
217.3584	18.129517	2457.1589
217.45801	18.137491	2456.7402
217.55762	18.147055	2456.8213
217.65723	18.155701	2456.8586
217.75684	18.163828	2456.7905
217.85645	18.172741	2456.5688
217.95605	18.180647	2456.3215
218.05566	18.189188	2456.2961
218.15527	18.198458	2456.8044
218.25488	18.207434	2456.1184
218.35449	18.215408	2456.519
218.4541	18.222584	2456.6431
218.55371	18.229532	2456.5811
218.65332	18.238102	2456.8169
218.75293	18.246784	2456.1423
218.85254	18.256641	2456.27
218.95215	18.264204	2456.5156
219.05176	18.271917	2456.6396
219.15137	18.281244	2456.5974
219.25098	18.288649	2456.4602
219.35059	18.297894	2456.1501
219.4502	18.305822	2456.9189
219.5498	18.314568	2455.8716
219.64941	18.322834	2456.2979
219.74902	18.329651	2456.2263
219.84863	18.339128	2455.8118
219.94824	18.347935	2456.0088
220.04785	18.355225	2455.6851
220.14746	18.364975	2455.8062
220.24707	18.372646	2455.4751
220.34668	18.380701	2455.6975
220.44629	18.388565	2456.0925
220.5459	18.397026	2455.7212
220.64551	18.405849	2455.4307
220.74512	18.415497	2456.2349
220.84473	18.422235	2455.5625
220.94434	18.430124	2455.5525
221.04395	18.439383	2455.8979
221.14355	18.445742	2455.3721
221.24316	18.454046	2455.9666
221.34277	18.462687	2455.9792
221.44238	18.471575	2455.6851
221.54199	18.481276	2456.0789
221.6416	18.488609	2455.5115
221.74121	18.496523	2455.7942
221.84082	18.505733	2455.6426
221.94043	18.513826	2456.137
222.04004	18.521387	2455.5342
222.13965	18.531139	2455.6309
222.23926	18.538986	2455.2539
222.33887	18.547718	2455.075
222.43848	18.554495	2454.9915
222.53809	18.562874	2455.4663
222.6377	18.571444	2455.416
222.7373	18.580482	2455.4778
222.83691	18.588699	2455.5637
222.93652	18.596464	2455.5559
223.03613	18.604618	2455.0481
223.13574	18.612986	2455.2734
223.23535	18.620438	2455.5042
223.33496	18.629965	2454.9055
223.43457	18.638601	2454.8123
223.53418	18.64533	2455.4944
223.63379	18.655884	2455.074
223.7334	18.663364	2455.0654
223.83301	18.67198	2455.5198
223.93262	18.680794	2455.0242
224.03223	18.687799	2454.9607
224.13184	18.697029	2454.8689
224.23145	18.703447	2454.6111
224.33105	18.713978	2454.7244
224.43066	18.721577	2453.5466
224.53027	18.730446	2454.2383
224.62988	18.737398	2453.28
224.72949	18.745031	2453.3718
224.8291	18.75289	2453.3315
224.92871	18.762115	2453.7197
225.02832	18.769777	2453.9065
225.12793	18.778093	2453.3545
225.22754	18.785995	2453.9482
225.32715	18.794079	2453.7607
225.42676	18.801491	2454.2681
225.52637	18.811224	2454.3894
225.62598	18.819273	2454.8547
225.72559	18.825607	2454.501
225.8252	18.834244	2454.4805
225.9248	18.843826	2454.9595
226.02441	18.852753	2455.071
226.12402	18.859619	2453.8423
226.22363	18.869463	2453.7188
226.32324	18.878565	2454.2124
226.42285	18.886143	2454.0564
226.52246	18.894958	2453.8064
226.62207	18.902542	2453.823
226.72168	18.911308	2454.4644
226.82129	18.919458	2453.3584
226.9209	18.929224	2453.1938
227.02051	18.936945	2453.4771
227.12012	18.943859	2452.8459
227.21973	18.953543	2452.8516
227.31934	18.962021	2453.364
227.41895	18.970856	2453.5808
227.51855	18.978689	2453.126
227.61816	18.985525	2453.3232
227.71777	18.994446	2453.1543
227.81738	19.002512	2453.0737
227.91699	19.010597	2453.0857
228.0166	19.018774	2453.1804
228.11621	19.027428	2453.1707
228.21582	19.03503	2453.1001
228.31543	19.043839	2453.1052
228.41504	19.052076	2453.0435
228.51465	19.059547	2452.8389
228.61426	19.068964	2453.1445
228.71387	19.076525	2452.6299
228.81348	19.085449	2453.1047
228.91309	19.09362	2452.5908
229.0127	19.100965	2452.6768
229.1123	19.109957	2452.6926
229.21191	19.118187	2452.3765
229.31152	19.12525	2452.364
229.41113	19.134495	2452.8022
229.51074	19.143448	2452.0132
229.61035	19.151302	2452.8562
229.70996	19.159588	2452.6169
229.80957	19.168127	2453.1631
229.90918	19.1761	2452.4756
230.00879	19.18297	2452.4011
230.1084	19.191971	2451.9448
230.20801	19.200819	2452.0176
230.30762	19.209116	2452.2925
230.40723	19.218395	2452.7231
230.50684	19.225931	2452.5391
230.60645	19.234404	2452.0154
230.70605	19.243076	2451.6101
230.80566	19.250105	2452.1338
230.90527	19.259262	2451.6726
231.00488	19.268187	2452.2412
231.10449	19.275595	2452.1157
231.2041	19.283709	2451.5417
231.30371	19.293154	2451.2083
231.40332	19.298925	2452.0874
231.50293	19.310759	2451.4954
231.60254	19.316664	2451.4211
231.70215	19.326422	2451.7463
231.80176	19.334049	2451.9443
231.90137	19.34304	2451.1626
232.00098	19.352255	2451.1003
232.10059	19.360186	2451.4185
232.2002	19.36689	2451.301
232.2998	19.375969	2450.8142
232.39941	19.384491	2450.7791
232.49902	19.392834	2450.9783
232.59863	19.401556	2451.1992
232.69824	19.407324	2451.0403
232.79785	19.417334	2451.4119
232.89746	19.426224	2450.8142
232.99707	19.433184	2450.8936
233.09668	19.441998	2451.0413
233.19629	19.450727	2450.4421
233.2959	19.458467	2450.5122
233.39551	19.466196	2450.6326
233.49512	19.47522	2450.4648
233.59473	19.482445	2450.5273
233.69434	19.491253	2450.8794
233.79395	19.499863	2450.7
233.89355	19.508533	2450.7363
233.99316	19.51528	2450.1697
234.09277	19.523994	2450.1489
234.19238	19.533047	2450.0303
234.29199	19.542118	2450.3354
234.3916	19.550634	2450.4026
234.49121	19.558558	2450.0552
234.59082	19.5665	2449.9954
234.69043	19.574511	2450.0898
234.79004	19.582085	2450.4504
234.88965	19.593105	2449.2593
234.98926	19.600275	2450.3096
235.08887	19.609085	2449.6772
235.18848	19.616936	2450.3337
235.28809	19.625776	2449.7087
235.3877	19.633926	2449.9443
235.4873	19.642801	2449.8535
235.58691	19.652281	2449.7007
235.68652	19.659361	2449.7461
235.78613	19.667109	2449.9268
235.88574	19.675879	2449.4661
235.98535	19.684324	2449.2988
236.08496	19.692678	2449.417
236.18457	19.700676	2449.1677
236.28418	19.709568	2449.3228
236.38379	19.71694	2449.0046
236.4834	19.726042	2448.948
236.58301	19.734526	2449.4065
236.68262	19.742901	2448.7717
236.78223	19.75102	2449.1333
236.88184	19.75909	2448.8159
236.98145	19.768379	2448.7471
237.08105	19.776608	2448.3738
237.18066	19.784613	2448.2161
237.28027	19.79302	2448.4187
237.37988	19.800219	2448.25
237.47949	19.811108	2448.3328
237.5791	19.818916	2448.0991
237.67871	19.826689	2448.1301
237.77832	19.835047	2448.9832
237.87793	19.843695	2448.1621
237.97754	19.851885	2448.1963
238.07715	19.859901	2448.2126
238.17676	19.868271	2447.6604
238.27637	19.87746	2447.6157
238.37598	19.886925	2447.5945
238.47559	19.893469	2447.7542
238.5752	19.901731	2447.4609
238.6748	19.910427	2447.7463
238.77441	19.918549	2447.2415
238.87402	19.926979	2447.0938
238.97363	19.934666	2447.0486
239.07324	19.943533	2447.075
239.17285	19.951702	2446.8174
239.27246	19.958084	2447.1907
239.37207	19.968239	2446.6807
239.47168	19.976397	2446.7158
239.57129	19.985874	2446.3618
239.6709	19.99272	2446.2454
239.77051	19.999044	2446.0706
239.87012	20.009974	2446.4158
239.96973	20.016695	2446.4426
240.06934	20.025591	2446.1606
240.16895	20.033764	2445.9343
240.26855	20.043236	2446.2332
240.36816	20.051554	2445.9275
240.46777	20.060249	2446.23
240.56738	20.067326	2446.1438
240.66699	20.076242	2445.5205
240.7666	20.084133	2445.875
240.86621	20.092068	2445.2012
240.96582	20.100399	2445.7495
241.06543	20.108347	2445.6145
241.16504	20.116819	2445.4751
241.26465	20.124216	2445.3169
241.36426	20.133404	2445.2646
241.46387	20.141792	2445.4243
241.56348	20.150522	2444.8245
241.66309	20.158981	2445.2161
241.7627	20.167122	2445.1355
241.8623	20.175293	2444.23
241.96191	20.183094	2444.4524
242.06152	20.192469	2444.5547
242.16113	20.19985	2444.6338
242.26074	20.209614	2444.0525
242.36035	20.217459	2444.4246
242.45996	20.22467	2443.9807
242.55957	20.233719	2444.1448
242.65918	20.241594	2444.3203
242.75879	20.250591	2443.9531
242.8584	20.259346	2443.9653
242.95801	20.265835	2443.946
243.05762	20.275293	2443.707
243.15723	20.28278	2443.5857
243.25684	20.292219	2443.5728
243.35645	20.300623	2443.1262
243.45605	20.307543	2443.0732
243.55566	20.317532	2443.0496
243.65527	20.326534	2442.5212
243.75488	20.333176	2443.0166
243.85449	20.341009	2442.7571
243.9541	20.349426	2442.8391
244.05371	20.358326	2442.8306
244.15332	20.366142	2442.6541
244.25293	20.376625	2442.2085
244.35254	20.384052	2442.0867
244.45215	20.390453	2441.8315
244.55176	20.400217	2442.012
244.65137	20.408539	2441.9702
244.75098	20.41655	2441.7627
244.85059	20.424507	2441.4692
244.9502	20.433455	2441.3706
245.0498	20.440912	2441.5212
245.14941	20.450428	2441.1509
245.24902	20.457218	2440.7844
245.34863	20.466509	2441.0452
245.44824	20.474598	2440.8469
245.54785	20.483448	2440.5815
245.64746	20.492678	2440.5876
245.74707	20.500124	2439.9409
245.84668	20.510435	2440.856
245.94629	20.518312	2440.0583
246.0459	20.524498	2439.8186
246.14551	20.533913	2440.0957
246.24512	20.541042	2440.0908
246.34473	20.549717	2439.3455
246.44434	20.55876	2439.5527
246.54395	20.564787	2439.166
246.64355	20.572824	2438.5659
246.74316	20.581778	2439.3708
246.84277	20.591089	2438.2446
246.94238	20.599091	2438.5676
247.04199	20.607967	2438.8413
247.1416	20.616497	2438.7502
247.24121	20.623426	2438.6106
247.34082	20.633379	2438.4282
247.44043	20.639072	2437.9414
247.54004	20.649714	2438.0645
247.63965	20.657314	2438.3342
247.73926	20.665545	2436.8938
247.83887	20.674105	2437.6108
247.93848	20.682444	2437.4148
248.03809	20.690514	2437.1873
248.1377	20.69713	2435.2759
248.2373	20.705875	2433.6682
248.33691	20.716642	2433.4229
248.43652	20.725468	2432.1277
248.53613	20.73361	2430.1311
248.63574	20.742718	2426.8242
248.73535	20.752001	2426.1389
248.83496	20.761566	2428.0481
248.93457	20.771173	2429.3513
249.03418	20.778278	2430.333
249.13379	20.785789	2430.113
249.2334	20.794731	2424.4028
249.33301	20.804459	2422.1252
249.43262	20.813736	2424.1492
249.53223	20.820816	2427.3357
249.63184	20.83119	2428.8728
249.73145	20.839128	2423.1638
249.83105	20.846336	2420.7612
